Vestigingsplaatsen  gewoon secundair onderwijs
schoolnummer;intern_vplnummer;vestigingsnummer;net;naam;hoofdzetel;straat;huisnummer;postcode;gemeente;crab-code;crab-huisnr;crab-busnr;telefoon;fax;e-mail;url;familienaam beheerder;voornaam beheerder;e-mail;url;Lx;Ly
41673;1;1;Gemeenschapsonderwijs;GO! Atheneum Liedekerke;J;Kleemputtenstraat;20   ;1770;LIEDEKERKE;000000027091;20;     ;053-66.18.92;053-68.03.67;kta.liedekerke@g-o.be;www.atheneumliedekerke.be;De Schinckel;Jethro;kta.liedekerke@g-o.be;www.atheneumliedekerke.be;130491;173776
41939;1;1;Gemeenschapsonderwijs;GO! middenschool Campus Wemmel;J;Zijp;14   ;1780;WEMMEL;000000031034;14;     ;02-456.01.10;;frank.willems@ringscholen.be;http://www.campuswemmel.be;Willems;Frank;frank.willems@ringscholen.be;http://www.campuswemmel.be;146864;178629
41921;1;1;Gemeenschapsonderwijs;GO! technisch atheneum Campus Wemmel;J;Zijp;14   ;1780;WEMMEL;000000031034;14;     ;02-456.01.01;;info@campuswemmel.be;http://www.campuswemmel.be;Huygens;Sanne;info@campuswemmel.be;http://www.campuswemmel.be;146864;178629
33241;1;1;Vrij gesubsidieerd onderwijs;Sint-Donatusinstituut -       Middenschool;J;Dendermondestraat;26   ;1785;MERCHTEM;000000027805;26;     ;052-37.06.00;052-37.44.17;directeur.middenschool@sintdonatus.be;http://www.sintdonatus.net;Dupond;Marleen;directeur.middenschool@sintdonatus.be;http://www.sintdonatus.net;140137;183519
33217;1;1;Officieel gesubsidieerd onderwijs;Gemeentelijke Technische en   Beroepsschool;J;Stationsstraat;55   ;1785;MERCHTEM;000000027902;55;     ;052-37.16.47;052-37.47.54;directie@gtsm.be;http://www.gtsm.be;De Buyser;Alexandra;directie@gtsm.be;http://www.gtsm.be;140024;182983
33209;1;1;Vrij gesubsidieerd onderwijs;Sint-Donatusinstituut;J;Marktstraat;1    ;1785;MERCHTEM;000000027861;1;     ;052-37.39.67;052-37.63.09;directeur@sintdonatus.be;http://www.sintdonatus.net;Caluwaerts;Lieve;directeur@sintdonatus.be;http://www.sintdonatus.net;140327;183230
33225;1;1;Officieel gesubsidieerd onderwijs;Gemeentelijke Technische      Tuinbouwschool;J;Molenbaan;54   ;1785;MERCHTEM;000000027869;54;     ;052-37.27.37;052-21.47.12;directeur@tuinbouwschool.be;http://www.tuinbouwschool.be;De Schepper;Natalie;directeur@tuinbouwschool.be;http://www.tuinbouwschool.be;140529;185917
44727;4;3;Vrij gesubsidieerd onderwijs;Virgo Fidelisinstituut Eerste Graad;N;Mechelsestraat;7    ;1800;VILVOORDE;000000029388;7;     ;02/257.10.40;02/257.10.42;;;BEECKMAN;Maria;mieke.beeckman@kov.be;http://www.kov.be;153731;179964
117812;1;1;Gemeenschapsonderwijs;GO! atheneum Vilvoorde;J;Leopoldstraat;22   ;1800;VILVOORDE;000000029368;22;     ;02-251.06.76;02-251.51.94;info@hetatheneum.be;http://www.hetatheneum.be;ALBERT;Annick;info@hetatheneum.be;http://www.hetatheneum.be;154314;179586
33746;3;3;Vrij gesubsidieerd onderwijs;Virgo Fidelisinstituut Eerste graad II;N;Mechelsestraat;7    ;1800;VILVOORDE;000000029388;7;     ;02/257.10.40;02/257.10.42;;;Maes;Vera;vera.maes@kov.be;http://www.kov.be;153731;179964
44727;1;1;Vrij gesubsidieerd onderwijs;Virgo Fidelisinstituut Eerste Graad;J;Rooseveltlaan (Franklin);98   ;1800;VILVOORDE;000000029262;98;     ;02-254.88.20;;mieke.beeckman@kov.be;http://www.kov.be;BEECKMAN;Maria;mieke.beeckman@kov.be;http://www.kov.be;154011;180069
33704;1;1;Vrij gesubsidieerd onderwijs;Het College;J;Mechelsestraat;7    ;1800;VILVOORDE;000000029388;7;     ;02-257.10.40;;info.college@kov.be;http://www.kov.be;Maes;Sofie;info.college@kov.be;http://www.kov.be;153731;179964
44727;2;2;Vrij gesubsidieerd onderwijs;Virgo Fidelisinstituut Eerste Graad;N;Zennelaan;51_53;1800;VILVOORDE;000000029558;51;53   ;02/251.34.28;02/251.35.90;;;BEECKMAN;Maria;mieke.beeckman@kov.be;http://www.kov.be;153309;179918
33746;1;1;Vrij gesubsidieerd onderwijs;Virgo Fidelisinstituut Eerste graad II;J;Rooseveltlaan (Franklin);98   ;1800;VILVOORDE;000000029262;98;     ;02-254.88.20;;vera.maes@kov.be;http://www.kov.be;Maes;Vera;vera.maes@kov.be;http://www.kov.be;154011;180069
33721;1;1;Vrij gesubsidieerd onderwijs;TechnOV;J;Zennelaan;51_53;1800;VILVOORDE;000000029558;51;53   ;02-251.34.28;;Marc.deldime@kov.be;http://www.kov.be;Deldime;Marc;Marc.deldime@kov.be;http://www.kov.be;153309;179918
41897;1;1;Gemeenschapsonderwijs;GO! technisch atheneum Horteco Vilvoorde;J;de Bavaylei;116  ;1800;VILVOORDE;000000029237;116;     ;02-251.04.48;;info@horteco.be;www.horteco.be;Coolen;Wietse;info@horteco.be;www.horteco.be;155046;180536
33712;1;2;Vrij gesubsidieerd onderwijs;Virgo;N;Hellingstraat;44   ;1800;VILVOORDE;000000029293;44;     ;;;info.virgoplus@kov.be;http://www.kov.be;Van Engelant;Johan;info.virgoplus@kov.be;http://www.kov.be;153920;179978
33746;2;2;Vrij gesubsidieerd onderwijs;Virgo Fidelisinstituut Eerste graad II;N;Zennelaan;51_53;1800;VILVOORDE;000000029558;51;53   ;02/251.34.28;02/251.35.90;;;Maes;Vera;vera.maes@kov.be;http://www.kov.be;153309;179918
117838;1;1;Gemeenschapsonderwijs;GO! technisch atheneum Campus De Brug Vilvoorde;J;Vaartstraat;1    ;1800;VILVOORDE;000000029513;1;     ;02-257.03.90;;ktav.dir@sgr10.be;http://www.campusdebrug.be;Holbrechts;Dennis;ktav.dir@sgr10.be;http://www.campusdebrug.be;153736;179587
33183;1;1;Officieel gesubsidieerd onderwijs;Gemeentelijk Instituut voor   Secundair Onderwijs;J;Cornelis Peetersstraat;39   ;1830;MACHELEN;000000027363;39;     ;02-251.53.50;;welkom@gisomachelen.be;http://www.gisomachelen.be;DE BOUW;Willy;welkom@gisomachelen.be;http://www.gisomachelen.be;154549;177891
33142;1;1;Officieel gesubsidieerd onderwijs;Gemeentelijk Technisch        Instituut;J;Daalkouter;30   ;1840;LONDERZEEL;000000027197;30;     ;052-30.98.24;;info@gtil.be;www.gtil.be;Hermans;Barbara;info@gtil.be;www.gtil.be;145790;188171
33134;1;1;Vrij gesubsidieerd onderwijs;Virgo Sapiensinstituut;J;Heldenplein;6    ;1840;LONDERZEEL;000000027222;6;     ;052-30.14.19;052-30.56.59;info@virgosapiens.be;http://www.virgosapiens.be;Van Buggenhout;D.;info@virgosapiens.be;http://www.virgosapiens.be;145462;187831
117821;1;1;Gemeenschapsonderwijs;GO! atheneum Grimbergen;J;Lagesteenweg;77   ;1850;GRIMBERGEN;000000025812;77;     ;02-269.03.61;;ka.grimbergen@sgr10.be;http://www.kagrimbergen.be;De Rop;Kurt;ka.grimbergen@sgr10.be;http://www.kagrimbergen.be;149761;180222
112094;1;1;Vrij gesubsidieerd onderwijs;Sint-Theresiacollege AEG;J;Veldstraat;11   ;1880;KAPELLE-OP-DEN-BOS;000000027011;11;     ;015-71.93.70;015-71.40.71;info@stk.be;http://www.stk.be;Verholen;Paul;info@stk.be;http://www.stk.be;149060;188469
32821;1;1;Vrij gesubsidieerd onderwijs;Sint-Godelieve Instituut;J;Mechelseweg;129  ;1880;KAPELLE-OP-DEN-BOS;000000026966;129;     ;015-71.14.42;015-71.41.35;info@sint-godelieve-instituut.be;http://www.sint-godelieve-instituut.be;Verelst;Daniël;info@sint-godelieve-instituut.be;http://www.sint-godelieve-instituut.be;149015;189276
32813;1;1;Vrij gesubsidieerd onderwijs;Sint-Theresiacollege;J;Veldstraat;11   ;1880;KAPELLE-OP-DEN-BOS;000000027011;11;     ;015-71.93.70;015-71.40.71;info@STK.be;http://www.STK.be;Druyts;Kristien;info@STK.be;http://www.STK.be;149060;188469
104182;3;3;Vrij gesubsidieerd onderwijs;ZAVO;N;Sterrebeekstraat;108  ;1930;ZAVENTEM;000000029830;108;     ;02-709.04.95;;;;Gommers;Kurt;personeel@zavo.be;http://www.zavo.be;158137;173801
104182;2;2;Vrij gesubsidieerd onderwijs;ZAVO;N;Hoogstraat;3    ;1930;ZAVENTEM;000000029673;3;     ;02-720.27.97;02-721.92.31;;;Gommers;Kurt;personeel@zavo.be;http://www.zavo.be;157732;174719
128108;1;1;Gemeenschapsonderwijs;GO! atheneum Zaventem;J;Hoogstraat;50   ;1930;ZAVENTEM;000000029673;50;     ;02-720.00.58;;kaza.dir@sgr10.be;http://www.kazaventem.be;Walraevens;Hilde;kaza.dir@sgr10.be;http://www.kazaventem.be;157452;174742
104182;1;1;Vrij gesubsidieerd onderwijs;ZAVO;J;Groenstraat;13   ;1930;ZAVENTEM;000000029648;13;     ;02-720.00.91;02-725.54.30;personeel@zavo.be;http://www.zavo.be;Gommers;Kurt;personeel@zavo.be;http://www.zavo.be;156998;175247
126474;1;1;Vrij gesubsidieerd onderwijs;Heilig Hartcollege;J;Albertlaan;44   ;1970;WEZEMBEEK-OPPEM;000000031037;44;     ;02-767.35.49;02-767.10.19;directiems@hhc.be;http://www.hhc.be___________;VANDERSTAPPEN;Rina;directiems@hhc.be;http://www.hhc.be___________;159513;168724
126466;1;1;Vrij gesubsidieerd onderwijs;Heilig Hartcollege;J;Albertlaan;44   ;1970;WEZEMBEEK-OPPEM;000000031037;44;     ;02-767.35.49;02-767.10.19;directie@hhc.be;http://www.hhc.be;Catteau;Stan;directie@hhc.be;http://www.hhc.be;159513;168724
127456;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouwecollege 2;J;Frankrijklei;91   ;2000;ANTWERPEN;000000000879;91;     ;03-232.88.28;03-225.30.06;olvc@telenet.be;http://www.olvcsj.be;Van Vliet;Christian;olvc@telenet.be;http://www.olvcsj.be;153038;211559
110031;1;1;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Meir;J;Eikenstraat;8    ;2000;ANTWERPEN;000000000777;8;     ;03-212.19.40;03-212.19.41;tijl.ooms@so.antwerpen.be;http://www.stedelijklyceum.be/meir;Ooms;Tijl;tijl.ooms@so.antwerpen.be;http://www.stedelijklyceum.be/meir;152881;212078
111765;13;8;Vrij gesubsidieerd onderwijs;Technicum Noord-Antwerpen     Bovenbouwschool;N;August Michielsstraat;19   ;2000;ANTWERPEN;000000000237;19;     ;;;;;Luypaert;Luc;luc.luypaert@so.tna.be;http://www.tna.be;153037;213551
28878;1;1;Vrij gesubsidieerd onderwijs;Instituut Dames van het       Christelijk Onderwijs;N;Lange Nieuwstraat;94   ;2000;ANTWERPEN;000000001745;94;     ;03-233.96.16;03-234.12.47;de.dames@idco.org;http://www.dedames.be;Phlips;Marc;;;153005;212097
28845;7;2;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut;N;Lange Winkelstraat;36   ;2000;ANTWERPEN;000000001760;36;     ;03-237.71.95;;;;De Hert;Wilfried;secretariaat@sint-norbertus.be;http://www.sint-norbertus.be;153066;212508
55913;1;1;Vrij gesubsidieerd onderwijs;Secundaire Handelsschool      Sint-Lodewijk;J;Lombardenvest;52   ;2000;ANTWERPEN;000000001866;52;     ;03-231.83.46;03-227.27.33;info@sintlodewijkantwerpen.be;http://www.sintlodewijkantwerpen.be;Boey;Koen;info@sintlodewijkantwerpen.be;http://www.sintlodewijkantwerpen.be;152375;211910
109959;1;1;Vrij gesubsidieerd onderwijs;Sint-Lievenscollege;J;Kasteelpleinstraat;31   ;2000;ANTWERPEN;000000001471;31;     ;03-201.48.80;03-201.48.89;humaniora@sintlievensantwerpen.be;http://www.sintlievensantwerpen.be;Wagemans;Johan;humaniora@sintlievensantwerpen.be;http://www.sintlievensantwerpen.be;152300;211217
127481;1;1;Vrij gesubsidieerd onderwijs;Sint-Ludgardisschool;J;Maarschalk Gérardstraat;18   ;2000;ANTWERPEN;000000001908;18;     ;03-233.93.20;03-233.83.96;katelijne.pickery@stludgardis.be;http://www.stludgardis.be;Pickery;Katelijne;katelijne.pickery@stludgardis.be;http://www.stludgardis.be;152408;211424
55913;4;3;Vrij gesubsidieerd onderwijs;Secundaire Handelsschool      Sint-Lodewijk;N;Pieter van Hobokenstraat;9    ;2000;ANTWERPEN;000000002310;9;     ;03-232.09.09;;;;Boey;Koen;info@sintlodewijkantwerpen.be;http://www.sintlodewijkantwerpen.be;153060;212485
127472;1;1;Vrij gesubsidieerd onderwijs;Sint-Ludgardis Belpaire;J;Maarschalk Gérardstraat;18   ;2000;ANTWERPEN;000000001908;18;     ;03-233.93.20;03-233.83.96;elien.depaep@stludgardis.be;http://www.stludgardis.be;De Paep;Elien;elien.depaep@stludgardis.be;http://www.stludgardis.be;152408;211424
109959;4;2;Vrij gesubsidieerd onderwijs;Sint-Lievenscollege;N;Amerikalei;32   ;2000;ANTWERPEN;000000000186;32;     ;03-201.48.80;03-260.81.78;olv@mail.dma.be;;Wagemans;Johan;humaniora@sintlievensantwerpen.be;http://www.sintlievensantwerpen.be;152197;210961
55913;2;2;Vrij gesubsidieerd onderwijs;Secundaire Handelsschool      Sint-Lodewijk;N;Sint-Jacobsmarkt;15   ;2000;ANTWERPEN;000000002624;15;     ;03-290.34.55;03-234.06.89;;;Boey;Koen;info@sintlodewijkantwerpen.be;http://www.sintlodewijkantwerpen.be;152976;212306
111765;4;1;Vrij gesubsidieerd onderwijs;Technicum Noord-Antwerpen     Bovenbouwschool;J;Londenstraat;43   ;2000;ANTWERPEN;000000001869;43;     ;03-202.45.30;03-233.59.27;luc.luypaert@so.tna.be;http://www.tna.be;Luypaert;Luc;luc.luypaert@so.tna.be;http://www.tna.be;153025;213495
110031;7;7;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Meir;N;Cadixstraat;2    ;2000;ANTWERPEN;000000000496;2;     ;03-206.00.60;03-206.00.75;;;Ooms;Tijl;tijl.ooms@so.antwerpen.be;http://www.stedelijklyceum.be/meir;153102;213700
29421;2;1;Vrij gesubsidieerd onderwijs;Sint-Lievenscollege           Middenschool;J;Amerikalei;32   ;2000;ANTWERPEN;000000000186;32;     ;03-201.48.80;03-260.81.74;middenschool@sintlievensantwerpen.be;http://www.sintlievensantwerpen.be;Preckler;Filip;middenschool@sintlievensantwerpen.be;http://www.sintlievensantwerpen.be;152197;210961
28721;13;12;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Cadix;N;Maria Pijpelincxstraat;1    ;2000;ANTWERPEN;000000001942;1;     ;03-202.83.17;;;;Van de Velde;Inge;inge.vandevelde@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumcadix;152848;211805
28845;1;1;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut;J;Amerikalei;47   ;2000;ANTWERPEN;000000000186;47;     ;03-237.71.95;;secretariaat@sint-norbertus.be;http://www.sint-norbertus.be;De Hert;Wilfried;secretariaat@sint-norbertus.be;http://www.sint-norbertus.be;152207;210837
28721;1;1;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Cadix;J;Cadixstraat;2    ;2000;ANTWERPEN;000000000496;2;     ;03-206.00.60;03-206.00.75;inge.vandevelde@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumcadix;Van de Velde;Inge;inge.vandevelde@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumcadix;153102;213700
28845;9;4;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut;N;Jodenstraat;15   ;2000;ANTWERPEN;000000001338;15;     ;03-233.79.95;03-237.71.95;aso@sintjanberchmanscollege.be;http://www.sintjanberchmanscollege.be;De Hert;Wilfried;secretariaat@sint-norbertus.be;http://www.sint-norbertus.be;152686;211920
29553;1;1;Vrij gesubsidieerd onderwijs;Hiberniaschool Middelbare Steinerschool Antwerpen;J;Volkstraat;40   ;2000;ANTWERPEN;000000003093;40;     ;03-293.28.98;;info@hiberniaschool.be;http://www.hiberniaschool.be;Kootstra;Ineke;info@hiberniaschool.be;http://www.hiberniaschool.be;151852;211228
29281;1;1;Officieel gesubsidieerd onderwijs;Koninklijke Balletschool      Antwerpen;J;Maria Pijpelincxstraat;1    ;2000;ANTWERPEN;000000001942;1;     ;03-202.83.28;;gilbert.verhestraeten@so.antwerpen.be;http://www.koninklijke-balletschool-antwerpen.be;Verhestraeten;Gilbert;gilbert.verhestraeten@so.antwerpen.be;http://www.koninklijke-balletschool-antwerpen.be;152848;211805
28852;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouwecollege;J;Frankrijklei;91   ;2000;ANTWERPEN;000000000879;91;     ;03-232.88.28;03-225.30.06;olvc@telenet.be;http://www.olvcsj.be;Van Goethem;Philippe;olvc@telenet.be;http://www.olvcsj.be;153038;211559
28951;1;1;Vrij gesubsidieerd onderwijs;Tachkemoni Atheneum;J;Lange Leemstraat;313  ;2018;ANTWERPEN;000000001742;313;     ;03-287.00.70;03-287.00.80;atheneum@tachkemoni.be;;Princen;Sven;atheneum@tachkemoni.be;;153774;210524
29348;1;1;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Quellin;J;Quellinstraat;31   ;2018;ANTWERPEN;000000002387;31;     ;03-201.62.80;03-201.62.81;tinne.avonds@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumquellin;Avonds;Tinne;tinne.avonds@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumquellin;153345;211796
28639;1;1;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Lamorinière;J;Lamorinièrestraat;248  ;2018;ANTWERPEN;000000001723;248;     ;03-285.94.00;03-285.94.01;peter.strijdonk@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumlamoriniere;Strijdonk;Peter;peter.strijdonk@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumlamoriniere;153355;210158
29231;1;1;Vrij gesubsidieerd onderwijs;Israelitische Middenschool    Jesode-Hatora-Beth-Jacob;J;Lange Van Ruusbroecstraat;12   ;2018;ANTWERPEN;000000001756;12;     ;03-239.25.35;03-230.87.14;info@jhbj.be;;Mariën;Jan;info@jhbj.be;;154000;210841
28514;1;1;Officieel gesubsidieerd onderwijs;Provinciaal Instituut PIVA;J;Desguinlei;244  ;2018;ANTWERPEN;000000000665;244;     ;03-242.26.00;03-242.26.01;julie.sels@provincieantwerpen.be;;Sels;Julie;julie.sels@provincieantwerpen.be;;152033;209864
28639;3;2;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Lamorinière;N;Lamorinièrestraat;16   ;2018;ANTWERPEN;000000001723;16;     ;03-292.69.10;03-292.69.37;;;Strijdonk;Peter;peter.strijdonk@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumlamoriniere;153824;210843
29041;1;1;Vrij gesubsidieerd onderwijs;Israelitisch Atheneum         Jesode-Hatora-Beth-Jacob;J;Steenbokstraat;14   ;2018;ANTWERPEN;000000002729;14;     ;03-239.25.35;03-230.87.14;nico.horemans@jhbj.be;;Horemans;Nico;nico.horemans@jhbj.be;;154060;210850
28845;2;3;Vrij gesubsidieerd onderwijs;Sint-Norbertusinstituut;N;Lokkaardstraat;6    ;2018;ANTWERPEN;000000001864;6;     ;03-260.66.30;;;;De Hert;Wilfried;secretariaat@sint-norbertus.be;http://www.sint-norbertus.be;152671;209788
28878;2;2;Vrij gesubsidieerd onderwijs;Instituut Dames van het       Christelijk Onderwijs;J;Louiza-Marialei;5    ;2018;ANTWERPEN;000000001882;5;     ;03-233.96.16;;;;Phlips;Marc;;;153055;211514
40311;1;1;Gemeenschapsonderwijs;GO! Koninklijk Lyceum         Antwerpen;J;Hertoginstraat;17   ;2018;ANTWERPEN;000000001180;17;     ;03-232.74.47;;onthaal@kla.be;http://www.kla.be;Huybrechts;Ann;onthaal@kla.be;http://www.kla.be;152890;210916
49445;4;3;Gemeenschapsonderwijs;de! Kunsthumaniora van het GO!;N;Mechelsesteenweg;125  ;2018;ANTWERPEN;000000001977;125;     ;;;;;Van Praet;Luc;info@kunsthumaniora.be;http://www.kunsthumaniora.be;152908;210686
49445;1;1;Gemeenschapsonderwijs;de! Kunsthumaniora van het GO!;J;Karel Oomsstraat;24   ;2018;ANTWERPEN;000000001453;24;     ;03-216.02.36;03-248.54.22;info@kunsthumaniora.be;http://www.kunsthumaniora.be;Van Praet;Luc;info@kunsthumaniora.be;http://www.kunsthumaniora.be;152814;209631
117771;2;2;Officieel gesubsidieerd onderwijs;avAnt Provinciale Middenschool;N;Jacob Jordaensstraat;21   ;2018;ANTWERPEN;000000001283;21;     ;03-286.41.80;03-286.41.86;info.stgodelieve@provincieantwerpen.be;;Laumen;Martine;info.avant@provincieantwerpen.be;http://www.stgodelieve.be;153383;211019
112797;1;1;Officieel gesubsidieerd onderwijs;avAnt Provinciaal Onderwijs;J;Brialmontlei;45   ;2018;ANTWERPEN;000000000465;45;     ;03-286.41.40;03-286.41.41;info.avant@provincieantwerpen.be;http://www.avantonderwijs.be;Vermoesen;Marleen;info.avant@provincieantwerpen.be;http://www.avantonderwijs.be;153626;211123
46821;4;4;Vrij gesubsidieerd onderwijs;Vrije Israelitische school    voor Secundair Onderwijs Yavne;N;Breughelstraat;35   ;2018;ANTWERPEN;000000000463;35;     ;03-281.25.35;;;;VAN HOVE;Erwin;yavne@yavne.be;;153221;210871
46821;1;1;Vrij gesubsidieerd onderwijs;Vrije Israelitische school    voor Secundair Onderwijs Yavne;J;Lamorinièrestraat;150  ;2018;ANTWERPEN;000000001723;150;     ;03-281.25.35;03-281.13.74;yavne@yavne.be;;VAN HOVE;Erwin;yavne@yavne.be;;153600;210436
29058;1;1;Vrij gesubsidieerd onderwijs;Sint-Lucas Kunstsecundair;J;Sint-Jozefstraat;35   ;2018;ANTWERPEN;000000002634;35;     ;03-201.59.70;03-231.29.46;info@st-lucaskso.be;http://www.st-lucaskso.be;Van Dyck;Véronique;info@st-lucaskso.be;http://www.st-lucaskso.be;153059;210844
29439;1;1;Vrij gesubsidieerd onderwijs;Tachkemoni - Middenschool;J;Lange Leemstraat;313  ;2018;ANTWERPEN;000000001742;313;     ;03-287.00.76;03-287.00.80;midden@tachkemoni.be;;Jeger;Nathalie;midden@tachkemoni.be;;153774;210524
112797;2;2;Officieel gesubsidieerd onderwijs;avAnt Provinciaal Onderwijs;N;Jacob Jordaensstraat;21   ;2018;ANTWERPEN;000000001283;21;     ;03-286.41.80;03-286.41.86;info.stgodelieve@provincieantwerpen.be;;Vermoesen;Marleen;info.avant@provincieantwerpen.be;http://www.avantonderwijs.be;153383;211019
29942;4;4;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Waterbaan;N;Durletstraat;8    ;2018;ANTWERPEN;000000000740;8;     ;03-298.28.42;03-259.08.31;;www.stedelijkonderwijs.be/durlet;Martiny;Chantal;chantal.martiny@so.antwerpen.be;https://www.stedelijkonderwijs.be/stedelijklyceumwaterbaan;152460;210295
40287;5;3;Gemeenschapsonderwijs;GO! Koninklijk Atheneum       Antwerpen;N;Van Ertbornstraat;9    ;2018;ANTWERPEN;000000002940;9;     ;03-232.70.99;;;;HEREMANS;Karin;ka1.antwerpen@g-o.be;http://www.atheneumantwerpen.be;153405;212092
53331;2;2;Vrij gesubsidieerd onderwijs;H.Pius X-instituut - Bovenbouw;N;Abdijstraat;128  ;2020;ANTWERPEN;000000000127;128;     ;03-259.05.60;03-259.05.62;;;Maddens;Jan;info@piustien.net;http://www.piustien.net;151011;208637
48108;1;1;Vrij gesubsidieerd onderwijs;H. Pius X-instituut -         Middenschool;J;VIIde-Olympiadelaan;25   ;2020;ANTWERPEN;000000003051;25;     ;03-820.66.00;03-820.66.08;info@piustien.net;http://www.piustien.net;Colassin;Brigitte;info@piustien.net;http://www.piustien.net;151324;208070
126854;7;7;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Pestalozzi II;N;Boomsesteenweg;270  ;2020;ANTWERPEN;000000000400;270;     ;03-216.23.64;;;;Van Hove;Chantal;chantal.vanhove@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumpestalozzi;151189;208893
126854;1;1;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Pestalozzi II;J;Jan De Voslei;6    ;2020;ANTWERPEN;000000001301;6;     ;03-293.24.00;03-248.04.25;chantal.vanhove@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumpestalozzi;Van Hove;Chantal;chantal.vanhove@so.antwerpen.be;http://www.stedelijkonderwijs.be/stedelijklyceumpestalozzi;151550;208440
53331;1;1;Vrij gesubsidieerd onderwijs;H.Pius X-instituut - Bovenbouw;J;VIIde-Olympiadelaan;25   ;2020;ANTWERPEN;000000003051;25;     ;03-820.66.00;03-820.66.08;info@piustien.net;http://www.piustien.net;Maddens;Jan;info@piustien.net;http://www.piustien.net;151324;208070
125328;1;1;Officieel gesubsidieerd onderwijs;Stedelijk Lyceum Zuid;J;August Leyweg;3    ;2020;ANTWERPEN;000000000236;3;     ;03-241.07.50;03-241.07.79;eric.vanpeel@so.antwerpen.be;http://www.stedelijklyceumzuid.be;Van Peel;Eric;eric.vanpeel@so.antwerpen.be;http://www.stedelijklyceumzuid.be;150523;209398
